topik	text
5	Mindazonáltal a Hello Kitty-jelenség helyes értelmezése kapcsán még a feministák sem feltétlenül értenek egyet : egyesek szerint teljesen menő az ironikus módon túltolt rózsaszínség , mások szerint meg a nőiség meggyalázása , amely infantilis , buta és egyszerű nőképet sugároz .
8	A márka rajongói között van Lady Gaga , Mariah Carey , Britney Spears és Paris Hilton is .
4	Manapság a termékek nagy része már licencszerződések alapján készül , azaz a Kitty mögött álló cég , a Sanrio a bevétel bizonyos részéért cserébe eladja Kittyt , illetve hát Kitty képmását más cégeknek , hogy felhasználják saját termékeiken .
4	Miután a dolog bejött , létrehozott egy külön céget , a Sanriót , amely kifejezetten a cuki kiegészítőkre összpontosított : miután Japánban a társasági élet fontos része a folyamatos ajándékozgatás , úgy gondolta , a cukisággal díszített ilyen-olyan kis , praktikus ajándéktárgyakban jó pénz van .
8	Esetleg pont fordítva : a cuki termékek nem menekvést jelentenek , hanem pont a mindennapok unalmas valóságát teszik befogadóbbá , színesebbé és átélhetőbbé ( ez a Sanrio hivatalos verziója is ) .
6	Sokak szerint ezek azt a képet sugározzák Japánról a világnak , mintha az egész szigetország valami rózsaszínbe bugyolált , gyerekes hely lenne .
4	Az eredeti , az 1990-es évek elejéről származó példa alapján az Egyesült Államokat nem csak az teszi erőssé , hogy katonailag az ; hanem például az is , hogy a hollywoodi filmek világszerte hirdetik az amerikai jólétet és az amerikai értékeket , emiatt pedig a világ egy jelentős része olyanná akar válni , mint Amerika .
4	Ezzel ma a Sanrio a világ tíz legnagyobb licencbevételével rendelkező cége között van , a Disney és a Barbie-babáról ismert játékgyártó , a Mattel mellet .
4	Több mint húszezer új lakást adhatnak át 2019-ben , aminek a nagy többsége várhatóan albérletként fog majd megjelenni a piacon - írja közleményében az Ingatlan . com .
5	December 12-én a rendszerváltás utáni parlamentarizmus talán legnagyobb botránya közepette az Országgyűlés megszavazta a munka törvénykönyvének Szatmáry Kristóf és Kósa Lajos fideszes képviselők által javasolt módosítását , így 2019-től életbe lép az ellenzői által rabszolgatörvénynek nevezett változtatás .
5	A nem mindennapi szavazás percei a parlamentből : Az ellenzék álláspontja szerint a szavazás törvénysértő volt , mert a házszabály szerint az ülést levezető elnöknek , Latorcai Jánosnak ( plusz két jegyzőnek ) a pulpituson kell tartózkodnia , ám senki nem tudott feljutni oda , mert a lépcsőt az ellenzékiek lezárták .
8	A 17 éves fiú és Katalin között nagyon szoros a kötelék , mindketten ragaszkodnak egymáshoz , ez a legfőbb oka annak , hogy a fiú nem megy intézménybe .
7	Eközben a szociális ellátóból Krisztina Ágostont minden nap annyira borzalmas állapotban vitte haza , hogy nem sok hiányzott hozzá , hogy a fiú kórházba kerüljön , ekkor pedig elszakadt a cérna az édesanyánál .
2	Bár Krisztinának sok szabaideje felszabadult , mégsem tudott elmenni dolgozni , mert Ágoston fizikailag nagyon rosszul viselte az ellátót , gyakran kellett érte menni , mert rosszul lett .
2	Közben Ágoston testvére , Melitta iskolába kezdett járni , ahol kiderült , hogy súlyos diszlexiája van .
4	Ezért került szóba Hollandia , ahol egy több oldalas elemzés alapján próbálják megtalálni a lánynak megfelelő intézményt , és most úgy tűnik , hogy sikerült is .
4	Felhívott néhány , Pest környéki lakóotthont , és szerencsére Perbálon rögtön találtak is egy helyet az akkor nyolcéves Ágoston számára . ,
7	Amikor Krisztina először hagyta őt az otthonban , hatalmas fájdalmat érzett , és fogalma sem volt , hogy mit tudna kezdeni a felszabadult idejével , mert addigra már annyira hozzászokott , hogy minden percét a fia gondozása tölti ki .
6	A helyiek szerint az elnök újévi beszéde , amiben azt mondta , jól érzi magát , csak szánalmas erőlködés volt arra , hogy megtartsa a hatalmát , írja a BBC .
5	"Több katona megszállta az állami rádió és tévé székházát a nyugat-afrikai Gabonban , és közleményt olvasott be hétfőn reggel arról , hogy Ali Bongo elnök távollétében felállítottak egy "" nemzeti helyreállítási tanácsot "" , mert nem látják biztosítottnak , hogy az elnök el tudja látni hivatali feladatait ."
5	"„ Megerősítem , hogy az Afrikai Unió határozottan elutasít minden nem alkotmányos változtatást "" - írta Twitter-profilján Musza Faki Mahamat , az AU-t iránytó bizottság elnöke ."
5	És itt jön a pazarlásaikat rejtegetni szerető államfők örök banánhéja , amikor Mugabét számon kérte a nemzetközi sajtó , hogy egy szegény ország vezetőjeként miért vett az egyetemista lányának ekkora házat , ő csak szerényen elmosolyodott és jelezte , a ház nem az övé , ők csak bérlők .
2	Az Index . hu nemrég terjedelmes cikket közölt arról , hogy mennyire nehéz is a strómanokkal .
5	"Sung azt mondta , hogy tényleg ő a tulajdonos , a Mugabe-család pedig nemzetközi perekkel igyekezett igazolni , hogy mindig is ők voltak a valós és végső haszonhúzók , a "" közvetítő "" most csak le akarja nyúlni az ingatlanukat ."
6	A Híradó ebből az eseményből azt találta kiemelésre méltónak , ahogy egy ember odament Varjuékhoz , és eljátszotta , hogy elesik , majd segítséget kért , és azt mondta Varjunak , hogy a köztévés jelenet nem volt méltó a képviselőhöz ( a 17. perctől ) .
4	Füstpróbát tart a BKV a 3-as metró északi , felújítás alatt lévő állomásain , a tesztek február végéig zajlanak , írja a BKV közleménye .
9	"Nagy Blanka , a tanuló december 21-én Kecskeméten majd január 5-én Budapesten is felszólalt , Kecskeméten azt üzente annak "" a bajszos fasznak , hogy álljon hátrébb eggyel , és bassza arcon magát "" ."
5	Irán nem érti Javad Zarif iráni külügyminiszter azzal vádolta meg Hollandiát és más európai országokat , hogy terroristákat védenek , mert a 2015-ben , Almereben meggyilkolt Mohammed Reza Kolahi Samadi az Iráni Népi Mudzsahedin Szervezet , vagyis egy korábban az Egyesült Államok által terrorszervezetnek minősített intézmény tagja volt .
4	 Lee Iacocca , a korábbi legendás Ford-vezér , aki ekkor már a Chrysler élén állt , elment Kínába , mindenkinél Canossát járt , és hamarosan megint beindultak a vásárlások .
4	"Vagyis , ahogyan Kína valóban globálisan is terjeszkedik , befolyási övezeteket épít , úgy a számára fontos csomópontokon , például Budapesten , tényleg el lehet adni a kínaiak számára pénzügyi és jogi szolgáltatásokat , ingatlanokat , oktatást , esetleg még árut is . """
2	Jellemző tapasztalat , mesélik többen is , hogy Kínával folyamatosan tárgyalunk valamiről , és a magyar fél mindig bejelent valami nagy dolgot , majd pár évvel később kicsit elcsodálkozunk , hogy nem történt igazán semmi , nem élénkült a kívánt mértékben a kereskedelem .
4	„ A kínai kapcsolatépítésnek van értelme , Magyarország leginkább Magyarországon tud értékesíteni Kínának .
4	Ha Budapestre tényleg egyfajta potenciális központként tekint Kína , akkor a térségbe érkező kínai működőtőke kiszolgálása óriási üzlet lehet .
1	Kína számára azóta is nagyon fontos a tisztelet , illetve rendkívül meghatározó egy félelem , az , hogy a különböző hatalmak ( az Egyesült Államok , az Európai Unió , Oroszország vagy Japán ) ne fogjanak össze Kína körül .
4	Az „ állami Kínában pozitívum , a magyar partnert is jobban becsülik , ha van mögötte kormányzati entitás , és a kínai oldalon is jobban haladnak az üzletek , ha az állam fontosnak
4	Nem változott semmi Gondolhatnánk , hogy ez a régmúlt , de Kína a későbbiekben betagozódott a világkereskedelembe .
5	Kínában tágabban értelmezik , hogy meddig tart a túljártam az eszeden , és hol kezdődik az erkölcsileg már kétségesebb dolgok kategóriája .
5	Azt hallottuk egy magyar diplomatától , hogy adná magát Csehország , amely a kínaiak szerint is sikeres , szuverén , jól áll az ipari tudással , de a kínaiak a csehekkel valamiért nem találják a hangot , náluk a kínai nyomulás belpolitikai és választási téma , a cseheknél bejelentett beruházások szinte mind elillantak ; a szlovákokat már nem tartják egyedi véleményformálónak ; ahogy a románokról is azt vélik , hogy kevésbé markáns európai állam , mindig későn , kivárva alakítják ki a saját álláspontjukat ; a lengyel külpolitikát pedig túlságosan Amerika-barátnak vélik .
4	Ha megnézzük például a nagy infrastrukturális építkezés egyik zászlóshajóját , a világszerte ( például Görögországban , Belgiumban , Spanyolországban és Olaszországban ) kikötőket üzemeltető Cosco céget , érdemes megfigyelni , hogy a Cosco a legjobb kikötőcégekkel működik együtt , és tanul tőlük .
4	Kína globális gazdasági jelenléte tehát már ma is számottevő és egyre fontosabb .
4	 Pekingnek Oroszországgal viszont sok új üzlete van , még ha nem is egészen rózsás most az orosz kínai kapcsolat , katonai dealek , gáz - és aranyvásárlások , az afrikai nyomuláshoz képest talán kevésbé közismert , hogy a kínaiak fél Szibériát
4	A 10 pont Kínába annak érdemes mennie , aki a kelet-közép-európai régióban és Nyugat-Európában is sikeres , és aki garantálni tudja az esetleges megegyezés esetére a gigantikus mennyiségeket .
8	Nemrégiben Sanghajban , az ottani expón járt a magyar kormány több tagja , Magyarország , vagyis maga Orbán Viktor miniszterelnök kiemelt díszvendég volt , ami valóban komoly megtiszteltetést jelentett .
4	Nagyon fontos a jó partner megtalálása , Kínában a magyar kínai joint venture alapítása vezet a leginkább
4	 Ezen a földrészen rendelkezésre állt a Kína számára kiemelten fontos nyersanyag , és volt egyfajta vákuum a nemzetközi befektetői érdeklődésben és a helyi elitekben is .
4	Azt hallottuk , hogy az üzleti területen dolgozók , nyilván elsősorban maga a tulajdonos , gőzerővel dolgoznak a likviditási helyzet rendezésén , és folyamatosan kapcsolatban vannak az MNB-vel .
2	December 18-án tette közzé a Magyar Nemzeti Bank ( MNB ) azt a határozatát , amely szerint az NHB Banknál átmeneti korlátozó intézkedéseket vezet be , így felügyeleti biztost rendelt ki , 7 millió forintban maximalizálta az egy ügyfél által felvehető betéteket egy hónapos időtáv illetve megtiltotta az új kockázat-vállalást ( vagyis az új hitelkihelyezéseket ) .
4	A vidéki fiókhálózat ugyanis elsősorban abban az egy másfél éves periódusban volt fontos , amikor az NHB-nak kezelnie kellett az egykori Buda-Cash ügyfeleinek átvételét , miután ez lezárult , az NHB is belesimulhatott abba az általános hazai banki trendbe , hogy már nincsen szükség annyira vidéki
4	  A könyvpiac forradalmasításától a techvállalatok topligájáig hosszú utat járt be az Amazon , ami az online világ és a kiskereskedelem szimbiózisából kitermelte tulajdonosának a történelem eddigi legnagyobb vagyonát .
5	Az AP arról is ír , hogy ez az incidens tovább növelheti a feszültséget Irán és az Egyesült Államok között .
2	Dávid Ferenc a Vállalkozók és Munkáltatók Országos Szövetségének volt főtitkára szerint a túlóratörvényt szerinte azokon a 4-5 ezres településeken fogják végrehajtani , ahol 300-400 főt alkalmazó cégek a város egyetlen munkáltatói , és ilyen helyeken a munkavállaló nem fog tudni ellenállni , mert nem tud hova menni .
4	A MT 72 órás munkakeretet tesz lehetővé egy éves intervallumban , a Henkelnél kötött megállapodás ehhez képest jóval puhább - állítja a cég .
4	"Az indoklás szerint a Figyelő a díjjal „ a Szijjártó Péter fémjelezte külpolitikai fordulatot ismeri el "" : A külgazdasági és külügyminiszter ellentmondást nem tűrő kiállásának köszönhetően jelentősen nőtt Magyarország külpolitikai mozgástere , a magyar modell a világ számára is érthetővé vált , ráadásul egyre többen csatlakoznak a magyar állásponthoz ."
5	Szerintük így a királyság katonai erői és hírszerzése az Európai Unió kontrolljának hódolnának be .
4	Jeremy Corbyn , a legnagyobb brit ellenzéki párt , a Munkáspárt vezetője csütörtökön arra szólította fel a törvényhozókat , hogy segítsenek a brit EU-tagság megszűnésével ( Brexittel ) kapcsolatban kialakult patthelyzet feloldásában , és támogassák a kormánnyal szembeni bizalmatlansági szavazásra tervét annak érdekében , hogy új választásokat lehessen kiírni , írja az MTI .
5	"Közben egy volt MI6-vezér és egy volt katonai parancsnok is azt javasolta a tory parlamenti képviselőknek , hogy szavazzák le a Brexitet , ezt a "" rossz megállapodást "" mert az a nemzet biztonságát veszélyezteti , írja a Sky News ."
